from_node,to_node,distance_km,U_food,U_water,origin_tier,origin_air_rating,dest_air_rating,aircraft_type,n_assets,n_sorties_per_window
40,29,1399.3,300000,300000.0,None,3,3,none,0,0
40,30,607.6,300000,300000.0,None,3,3,none,0,0
40,31,1218.5,300000,300000.0,None,3,3,none,0,0
40,32,1285.9,300000,300000.0,None,3,3,none,0,0
40,33,1251.3,300000,300000.0,None,3,3,none,0,0
40,34,2265.5,300000,300000.0,None,3,3,none,0,0
40,35,3254.2,300000,300000.0,None,3,3,none,0,0
40,36,3153.7,300000,300000.0,None,3,3,none,0,0
40,37,2448.0,300000,300000.0,None,3,3,none,0,0
40,38,1879.0,300000,300000.0,None,3,3,none,0,0
40,39,2651.3,300000,300000.0,None,3,3,none,0,0
40,41,2502.9,300000,300000.0,None,3,3,none,0,0
40,43,2957.4,300000,300000.0,None,3,3,none,0,0
40,44,3530.6,300000,300000.0,None,3,3,none,0,0
40,45,3346.9,300000,300000.0,None,3,3,none,0,0
40,46,4576.6,300000,300000.0,None,3,3,none,0,0
40,47,3476.4,300000,300000.0,None,3,3,none,0,0
41,1,5492.0,300000,300000.0,None,3,3,none,0,0
41,2,5128.3,300000,300000.0,None,3,3,none,0,0
41,4,4675.9,300000,300000.0,None,3,3,none,0,0
41,5,5265.2,300000,300000.0,None,3,3,none,0,0
41,9,4334.1,300000,300000.0,None,3,3,none,0,0
41,10,5965.0,300000,300000.0,None,3,3,none,0,0
41,11,3977.2,300000,300000.0,None,3,3,none,0,0
41,15,5570.5,300000,300000.0,None,3,3,none,0,0
41,24,3988.3,200000,200000.0,None,3,2,none,0,0
41,25,4722.4,300000,300000.0,None,3,3,none,0,0
41,26,2994.1,300000,300000.0,None,3,3,none,0,0
41,27,2733.2,300000,300000.0,None,3,3,none,0,0
41,28,2881.7,300000,300000.0,None,3,3,none,0,0
41,29,1414.5,300000,300000.0,None,3,3,none,0,0
41,30,2282.6,300000,300000.0,None,3,3,none,0,0
41,31,1811.7,300000,300000.0,None,3,3,none,0,0
41,32,1948.1,300000,300000.0,None,3,3,none,0,0
41,33,1319.5,300000,300000.0,None,3,3,none,0,0
41,34,1187.6,300000,300000.0,None,3,3,none,0,0
41,35,2078.7,300000,300000.0,None,3,3,none,0,0
41,36,1648.3,300000,300000.0,None,3,3,none,0,0
41,37,1118.5,300000,300000.0,None,3,3,none,0,0
41,38,623.9,300000,300000.0,None,3,3,none,0,0
41,39,1728.4,300000,300000.0,None,3,3,none,0,0
41,40,2502.9,300000,300000.0,None,3,3,none,0,0
41,43,1141.7,300000,300000.0,None,3,3,none,0,0
41,44,1492.7,300000,300000.0,None,3,3,none,0,0
41,45,3411.3,300000,300000.0,None,3,3,none,0,0
41,46,4694.9,300000,300000.0,None,3,3,none,0,0
41,47,5183.7,300000,300000.0,None,3,3,none,0,0
42,16,5721.6,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
42,17,5071.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
42,18,4173.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
42,19,5060.2,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
42,20,3662.6,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
42,21,3856.2,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
42,22,4987.9,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
42,23,4528.3,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
43,1,4589.3,300000,300000.0,None,3,3,none,0,0
43,2,4209.6,300000,300000.0,None,3,3,none,0,0
43,3,5074.1,300000,300000.0,None,3,3,none,0,0
43,4,3734.4,300000,300000.0,None,3,3,none,0,0
43,5,4348.8,300000,300000.0,None,3,3,none,0,0
43,9,5316.6,300000,300000.0,None,3,3,none,0,0
43,11,4429.1,300000,300000.0,None,3,3,none,0,0
43,15,5759.4,300000,300000.0,None,3,3,none,0,0
43,24,3782.0,200000,200000.0,None,3,2,none,0,0
43,25,4788.2,300000,300000.0,None,3,3,none,0,0
43,26,2824.4,300000,300000.0,None,3,3,none,0,0
43,27,2211.8,300000,300000.0,None,3,3,none,0,0
43,28,2573.3,300000,300000.0,None,3,3,none,0,0
43,29,2316.6,300000,300000.0,None,3,3,none,0,0
43,30,2965.4,300000,300000.0,None,3,3,none,0,0
43,31,1862.5,300000,300000.0,None,3,3,none,0,0
43,32,1910.9,300000,300000.0,None,3,3,none,0,0
43,33,1732.5,300000,300000.0,None,3,3,none,0,0
43,34,741.3,300000,300000.0,None,3,3,none,0,0
43,35,983.9,300000,300000.0,None,3,3,none,0,0
43,36,519.7,300000,300000.0,None,3,3,none,0,0
43,37,538.9,300000,300000.0,None,3,3,none,0,0
43,38,1419.7,300000,300000.0,None,3,3,none,0,0
43,39,866.6,300000,300000.0,None,3,3,none,0,0
43,40,2957.4,300000,300000.0,None,3,3,none,0,0
43,41,1141.7,300000,300000.0,None,3,3,none,0,0
43,44,576.4,300000,300000.0,None,3,3,none,0,0
43,45,2534.9,300000,300000.0,None,3,3,none,0,0
43,46,3719.3,300000,300000.0,None,3,3,none,0,0
43,47,4786.3,300000,300000.0,None,3,3,none,0,0
44,1,4757.3,300000,300000.0,None,3,3,none,0,0
44,2,4371.5,300000,300000.0,None,3,3,none,0,0
44,3,5148.1,300000,300000.0,None,3,3,none,0,0
44,4,3886.5,300000,300000.0,None,3,3,none,0,0
44,5,4509.9,300000,300000.0,None,3,3,none,0,0
44,9,5795.3,300000,300000.0,None,3,3,none,0,0
44,11,5005.1,300000,300000.0,None,3,3,none,0,0
44,24,4290.0,200000,200000.0,None,3,2,none,0,0
44,25,5338.7,300000,300000.0,None,3,3,none,0,0
44,26,3355.6,300000,300000.0,None,3,3,none,0,0
44,27,2666.5,300000,300000.0,None,3,3,none,0,0
44,28,3079.6,300000,300000.0,None,3,3,none,0,0
44,29,2808.4,300000,300000.0,None,3,3,none,0,0
44,30,3515.8,300000,300000.0,None,3,3,none,0,0
44,31,2435.7,300000,300000.0,None,3,3,none,0,0
44,32,2477.5,300000,300000.0,None,3,3,none,0,0
44,33,2297.5,300000,300000.0,None,3,3,none,0,0
44,34,1310.7,300000,300000.0,None,3,3,none,0,0
44,35,1114.5,300000,300000.0,None,3,3,none,0,0
44,36,694.9,300000,300000.0,None,3,3,none,0,0
44,37,1110.3,300000,300000.0,None,3,3,none,0,0
44,38,1908.5,300000,300000.0,None,3,3,none,0,0
44,39,1285.1,300000,300000.0,None,3,3,none,0,0
44,40,3530.6,300000,300000.0,None,3,3,none,0,0
44,41,1492.7,300000,300000.0,None,3,3,none,0,0
44,43,576.4,300000,300000.0,None,3,3,none,0,0
44,45,2783.6,300000,300000.0,None,3,3,none,0,0
44,46,3838.1,300000,300000.0,None,3,3,none,0,0
44,47,5224.3,300000,300000.0,None,3,3,none,0,0
45,1,2082.0,300000,300000.0,None,3,3,none,0,0
45,2,1717.3,300000,300000.0,None,3,3,none,0,0
45,3,2694.8,300000,300000.0,None,3,3,none,0,0
45,4,1278.1,300000,300000.0,None,3,3,none,0,0
45,5,1854.0,300000,300000.0,None,3,3,none,0,0
45,11,4268.7,300000,300000.0,None,3,3,none,0,0
45,15,4719.2,300000,300000.0,None,3,3,none,0,0
45,16,5652.8,200000,200000.0,None,3,2,none,0,0
45,20,5646.5,200000,200000.0,None,3,2,none,0,0
45,22,4377.5,200000,200000.0,None,3,2,none,0,0
45,23,5642.3,200000,200000.0,None,3,2,none,0,0
45,24,2391.8,200000,200000.0,None,3,2,none,0,0
45,25,3687.4,300000,300000.0,None,3,3,none,0,0
45,26,2017.5,300000,300000.0,None,3,3,none,0,0
45,27,1157.8,300000,300000.0,None,3,3,none,0,0
45,28,1647.3,300000,300000.0,None,3,3,none,0,0
45,29,3806.4,300000,300000.0,None,3,3,none,0,0
45,30,3791.7,300000,300000.0,None,3,3,none,0,0
45,31,2337.4,300000,300000.0,None,3,3,none,0,0
45,32,2188.3,300000,300000.0,None,3,3,none,0,0
45,33,2863.7,300000,300000.0,None,3,3,none,0,0
45,34,2227.0,300000,300000.0,None,3,3,none,0,0
45,35,1671.1,300000,300000.0,None,3,3,none,0,0
45,36,2108.8,300000,300000.0,None,3,3,none,0,0
45,37,2301.8,300000,300000.0,None,3,3,none,0,0
45,38,3240.8,300000,300000.0,None,3,3,none,0,0
45,39,1709.8,300000,300000.0,None,3,3,none,0,0
45,40,3346.9,300000,300000.0,None,3,3,none,0,0
45,41,3411.3,300000,300000.0,None,3,3,none,0,0
45,43,2534.9,300000,300000.0,None,3,3,none,0,0
45,44,2783.6,300000,300000.0,None,3,3,none,0,0
45,46,1336.5,300000,300000.0,None,3,3,none,0,0
45,47,2752.0,300000,300000.0,None,3,3,none,0,0
46,1,960.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,2,589.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,3,1373.4,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,4,214.4,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,5,713.1,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,11,5276.2,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,15,5293.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,16,5915.2,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
46,20,5316.3,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
46,21,5888.8,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
46,22,4316.8,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
46,23,5575.3,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
46,24,3131.8,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
46,25,4352.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,26,3121.4,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,27,2420.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,28,2803.6,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,29,5140.1,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,30,5067.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,31,3654.1,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,32,3497.6,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,33,4197.4,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,34,3526.8,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,35,2758.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,36,3233.6,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,37,3576.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,38,4568.1,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,39,2967.6,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,40,4576.6,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,41,4694.9,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,43,3719.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,44,3838.1,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,45,1336.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
46,47,2879.2,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,1,2491.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,2,2533.0,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,3,3299.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,4,2665.0,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,5,2535.0,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,6,5280.0,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,7,5673.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,8,4613.0,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,9,5895.4,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,10,5393.4,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,11,3252.6,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,14,4604.6,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,15,2544.9,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,16,3039.7,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
47,17,5084.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,18,5660.4,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,19,5810.1,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,20,2991.5,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
47,21,3385.8,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
47,22,1631.9,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
47,23,2890.4,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
47,24,1315.2,1140832,41087.200000000004,PPL-1,3,2,C17,4,2
47,25,1831.0,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,26,2226.8,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,27,2574.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,28,2303.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,29,4724.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,30,4083.0,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,31,3410.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,32,3254.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,33,4013.8,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,34,4160.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,35,4216.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,36,4537.5,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,37,4333.8,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,38,4706.9,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,39,3945.6,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,40,3476.4,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,41,5183.7,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,43,4786.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,44,5224.3,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,45,2752.0,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
47,46,2879.2,1140832,41087.200000000004,PPL-1,3,3,C17,4,2
