scenario_id,objective,shortfall_cost,deficit_cost,aps_locations,num_q_positive,num_initial_inventory,total_flow,status,existing_inventory,initial_inventory,w_full,flow_summary,computational_time,epicenter,severity,num_APS,base_L,redun,def_weight,short_weight
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,"{(15, 'food'): 210000.0, (20, 'food'): 157500.0, (20, 'water'): 472500.0, (26, 'food'): 34807500.0, (26, 'water'): 97532353.0, (28, 'food'): 28387500.0, (28, 'water'): 31132478.0, (33, 'food'): 23665000.0, (33, 'water'): 28331120.0}",480812306,2,"{(15, 'food'): 210000.0, (20, 'food'): 157500.0, (20, 'water'): 472500.0, (26, 'food'): 34807500.0, (26, 'water'): 97532353.0, (28, 'food'): 28387500.0, (28, 'water'): 31132478.0, (33, 'food'): 23665000.0, (33, 'water'): 28331120.0}","{(15, 'food'): 210000.0, (20, 'food'): 157500.0, (20, 'water'): 472500.0, (26, 'food'): 34807500.0, (26, 'water'): 97532353.0, (28, 'food'): 28387500.0, (28, 'water'): 31132478.0, (33, 'food'): 23665000.0, (33, 'water'): 28331120.0}","{(15, 'food'): 210000.0, (20, 'food'): 157500.0, (20, 'water'): 472500.0, (26, 'food'): 34807500.0, (26, 'water'): 97532353.0, (28, 'food'): 28387500.0, (28, 'water'): 31132478.0, (33, 'food'): 23665000.0, (33, 'water'): 28331120.0}","{(3, 26): 7845022.0, (7, 6): 5400000.0, (7, 21): 4050000.0, (9, 15): 9327669.0, (14, 2): 10000000.0, (15, 2): 19537669.0, (19, 1): 59327669.0, (20, 3): 10472500.0, (21, 4): 3482353.0, (21, 41): 13892500.0, (24, 5): 8331120.0, (26, 2): 20000000.0, (26, 5): 40000000.0, (26, 19): 59327669.0, (26, 21): 3324853.0, (26, 35): 7532353.0, (26, 40): 10000000.0, (28, 7): 9450000.0, (28, 15): 10000000.0, (28, 29): 10000000.0, (28, 30): 18387500.0, (28, 37): 1682478.0, (28, 40): 10000000.0, (29, 31): 10000000.0, (30, 1): 18387500.0, (31, 5): 10000000.0, (33, 1): 14337331.0, (33, 9): 9327669.0, (33, 14): 10000000.0, (33, 21): 10000000.0, (33, 24): 8331120.0, (35, 4): 7532353.0, (37, 3): 1682478.0, (40, 2): 20000000.0, (41, 20): 9842500.0}",9.765958071,5,4.173230364,5,3,2,1000,1
27,2.4813E+11,13500000,2.48117E+11,"[15, 20, 26, 28, 33]",9,"{(15, 'food'): 210000.0, (20, 'food'): 157500.0, (20, 'water'): 472500.0, (26, 'food'): 34807500.0, (26, 'water'): 97532353.0, (28, 'food'): 28387500.0, (28, 'water'): 31132478.0, (33, 'food'): 23665000.0, (33, 'water'): 28331120.0}",480812306,2,"{(15, 'food'): 210000.0, (20, 'food'): 157500.0, (20, 'water'): 472500.0, (26, 'food'): 34807500.0, (26, 'water'): 97532353.0, (28, 'food'): 28387500.0, (28, 'water'): 31132478.0, (33, 'food'): 23665000.0, (33, 'water'): 28331120.0}","{(15, 'food'): 210000.0, (20, 'food'): 157500.0, (20, 'water'): 472500.0, (26, 'food'): 34807500.0, (26, 'water'): 97532353.0, (28, 'food'): 28387500.0, (28, 'water'): 31132478.0, (33, 'food'): 23665000.0, (33, 'water'): 28331120.0}","{(15, 'food'): 210000.0, (20, 'food'): 157500.0, (20, 'water'): 472500.0, (26, 'food'): 34807500.0, (26, 'water'): 97532353.0, (28, 'food'): 28387500.0, (28, 'water'): 31132478.0, (33, 'food'): 23665000.0, (33, 'water'): 28331120.0}","{(3, 26): 7845022.0, (7, 6): 5400000.0, (7, 21): 4050000.0, (9, 15): 9327669.0, (14, 2): 10000000.0, (15, 2): 19537669.0, (19, 1): 59327669.0, (20, 3): 10472500.0, (21, 4): 3482353.0, (21, 41): 13892500.0, (24, 5): 8331120.0, (26, 2): 20000000.0, (26, 5): 40000000.0, (26, 19): 59327669.0, (26, 21): 3324853.0, (26, 35): 7532353.0, (26, 40): 10000000.0, (28, 7): 9450000.0, (28, 15): 10000000.0, (28, 29): 10000000.0, (28, 30): 18387500.0, (28, 37): 1682478.0, (28, 40): 10000000.0, (29, 31): 10000000.0, (30, 1): 18387500.0, (31, 5): 10000000.0, (33, 1): 14337331.0, (33, 9): 9327669.0, (33, 14): 10000000.0, (33, 21): 10000000.0, (33, 24): 8331120.0, (35, 4): 7532353.0, (37, 3): 1682478.0, (40, 2): 20000000.0, (41, 20): 9842500.0}",9.739900827,5,4.173230364,5,3,4,1000,1
17,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",46971040,2,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3656108.0, (14, 17): 138858.0, (14, 38): 326358.0, (22, 29): 3656108.0, (24, 22): 5400000.0, (27, 6): 387500.0, (27, 36): 3662500.0, (29, 6): 3656108.0, (36, 2): 3662500.0, (39, 15): 138858.0, (39, 24): 5400000.0, (39, 40): 4323642.0, (40, 35): 3187500.0, (40, 38): 1136142.0, (41, 15): 138858.0}",8.051720142,15,1.653073295,5,1,3,100,1
17,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",46971040,2,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3656108.0, (14, 17): 138858.0, (14, 38): 326358.0, (22, 29): 3656108.0, (24, 22): 5400000.0, (27, 6): 387500.0, (27, 36): 3662500.0, (29, 6): 3656108.0, (36, 2): 3662500.0, (39, 15): 138858.0, (39, 24): 5400000.0, (39, 40): 4323642.0, (40, 35): 3187500.0, (40, 38): 1136142.0, (41, 15): 138858.0}",8.080717802,15,1.653073295,5,2,3,100,1
17,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",46971040,2,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3656108.0, (14, 17): 138858.0, (14, 38): 326358.0, (22, 29): 3656108.0, (24, 22): 5400000.0, (27, 6): 387500.0, (27, 36): 3662500.0, (29, 6): 3656108.0, (36, 2): 3662500.0, (39, 15): 138858.0, (39, 24): 5400000.0, (39, 40): 4323642.0, (40, 35): 3187500.0, (40, 38): 1136142.0, (41, 15): 138858.0}",8.004456997,15,1.653073295,5,3,3,100,1
17,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",46971040,2,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3656108.0, (14, 17): 138858.0, (14, 38): 326358.0, (22, 29): 3656108.0, (24, 22): 5400000.0, (27, 6): 387500.0, (27, 36): 3662500.0, (29, 6): 3656108.0, (36, 2): 3662500.0, (39, 15): 138858.0, (39, 24): 5400000.0, (39, 40): 4323642.0, (40, 35): 3187500.0, (40, 38): 1136142.0, (41, 15): 138858.0}",8.042363167,15,1.653073295,5,4,3,100,1
17,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",46971040,2,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3656108.0, (14, 17): 138858.0, (14, 38): 326358.0, (22, 29): 3656108.0, (24, 22): 5400000.0, (27, 6): 387500.0, (27, 36): 3662500.0, (29, 6): 3656108.0, (36, 2): 3662500.0, (39, 15): 138858.0, (39, 24): 5400000.0, (39, 40): 4323642.0, (40, 35): 3187500.0, (40, 38): 1136142.0, (41, 15): 138858.0}",9.732811928,15,1.653073295,5,3,1,100,1
17,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",46971040,2,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3656108.0, (14, 17): 138858.0, (14, 38): 326358.0, (22, 29): 3656108.0, (24, 22): 5400000.0, (27, 6): 387500.0, (27, 36): 3662500.0, (29, 6): 3656108.0, (36, 2): 3662500.0, (39, 15): 138858.0, (39, 24): 5400000.0, (39, 40): 4323642.0, (40, 35): 3187500.0, (40, 38): 1136142.0, (41, 15): 138858.0}",7.972101212,15,1.653073295,5,3,2,100,1
17,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",46971040,2,"{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7706108.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 326358.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3656108.0, (14, 17): 138858.0, (14, 38): 326358.0, (22, 29): 3656108.0, (24, 22): 5400000.0, (27, 6): 387500.0, (27, 36): 3662500.0, (29, 6): 3656108.0, (36, 2): 3662500.0, (39, 15): 138858.0, (39, 24): 5400000.0, (39, 40): 4323642.0, (40, 35): 3187500.0, (40, 38): 1136142.0, (41, 15): 138858.0}",7.948045969,15,1.653073295,5,3,4,100,1
40,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",47075525,2,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3677005.0, (14, 17): 159755.0, (14, 38): 347255.0, (22, 29): 3677005.0, (24, 22): 5400000.0, (27, 6): 4050000.0, (29, 6): 14505.0, (29, 36): 3662500.0, (36, 2): 3662500.0, (39, 15): 159755.0, (39, 24): 5400000.0, (39, 40): 4302745.0, (40, 35): 3187500.0, (40, 38): 1115245.0, (41, 15): 159755.0}",8.029205084,15,1.901853752,5,1,3,100,1
40,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",47075525,2,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3677005.0, (14, 17): 159755.0, (14, 38): 347255.0, (22, 29): 3677005.0, (24, 22): 5400000.0, (27, 6): 4050000.0, (29, 6): 14505.0, (29, 36): 3662500.0, (36, 2): 3662500.0, (39, 15): 159755.0, (39, 24): 5400000.0, (39, 40): 4302745.0, (40, 35): 3187500.0, (40, 38): 1115245.0, (41, 15): 159755.0}",7.972645998,15,1.901853752,5,2,3,100,1
40,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",47075525,2,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3677005.0, (14, 17): 159755.0, (14, 38): 347255.0, (22, 29): 3677005.0, (24, 22): 5400000.0, (27, 6): 4050000.0, (29, 6): 14505.0, (29, 36): 3662500.0, (36, 2): 3662500.0, (39, 15): 159755.0, (39, 24): 5400000.0, (39, 40): 4302745.0, (40, 35): 3187500.0, (40, 38): 1115245.0, (41, 15): 159755.0}",8.034385204,15,1.901853752,5,3,3,100,1
40,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",47075525,2,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3677005.0, (14, 17): 159755.0, (14, 38): 347255.0, (22, 29): 3677005.0, (24, 22): 5400000.0, (27, 6): 4050000.0, (29, 6): 14505.0, (29, 36): 3662500.0, (36, 2): 3662500.0, (39, 15): 159755.0, (39, 24): 5400000.0, (39, 40): 4302745.0, (40, 35): 3187500.0, (40, 38): 1115245.0, (41, 15): 159755.0}",8.07892108,15,1.901853752,5,4,3,100,1
40,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",47075525,2,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3677005.0, (14, 17): 159755.0, (14, 38): 347255.0, (22, 29): 3677005.0, (24, 22): 5400000.0, (27, 6): 4050000.0, (29, 6): 14505.0, (29, 36): 3662500.0, (36, 2): 3662500.0, (39, 15): 159755.0, (39, 24): 5400000.0, (39, 40): 4302745.0, (40, 35): 3187500.0, (40, 38): 1115245.0, (41, 15): 159755.0}",8.036358356,15,1.901853752,5,3,1,100,1
40,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",47075525,2,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3677005.0, (14, 17): 159755.0, (14, 38): 347255.0, (22, 29): 3677005.0, (24, 22): 5400000.0, (27, 6): 4050000.0, (29, 6): 14505.0, (29, 36): 3662500.0, (36, 2): 3662500.0, (39, 15): 159755.0, (39, 24): 5400000.0, (39, 40): 4302745.0, (40, 35): 3187500.0, (40, 38): 1115245.0, (41, 15): 159755.0}",7.978214025,15,1.901853752,5,3,2,100,1
40,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",47075525,2,"{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7727005.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 347255.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3677005.0, (14, 17): 159755.0, (14, 38): 347255.0, (22, 29): 3677005.0, (24, 22): 5400000.0, (27, 6): 4050000.0, (29, 6): 14505.0, (29, 36): 3662500.0, (36, 2): 3662500.0, (39, 15): 159755.0, (39, 24): 5400000.0, (39, 40): 4302745.0, (40, 35): 3187500.0, (40, 38): 1115245.0, (41, 15): 159755.0}",8.012822866,15,1.901853752,5,3,4,100,1
23,0,0,0,"[5, 11, 14, 39, 41]",8,"{(5, 'food'): 7748155.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 368405.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}",47181275,2,"{(5, 'food'): 7748155.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 368405.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7748155.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 368405.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(5, 'food'): 7748155.0, (11, 'food'): 537750.0, (14, 'food'): 957500.0, (14, 'water'): 368405.0, (39, 'food'): 3575000.0, (39, 'water'): 10725000.0, (41, 'food'): 862500.0, (41, 'water'): 2587500.0}","{(3, 27): 4050000.0, (5, 3): 4050000.0, (5, 22): 3698155.0, (14, 17): 180905.0, (14, 38): 368405.0, (22, 29): 3698155.0, (24, 22): 5400000.0, (27, 6): 4050000.0, (29, 6): 35655.0, (29, 36): 3662500.0, (36, 2): 3662500.0, (39, 15): 180905.0, (39, 24): 5400000.0, (39, 40): 4281595.0, (40, 35): 3187500.0, (40, 38): 1094095.0, (41, 15): 180905.0}",7.992171049,15,2.153638671,5,1,3,100,1
